Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,JobDuration,JobDurationMonth
1,0,0,3.0,7.0,8.2,0.72,189,6.3
1,1,1,3.0,5.0,5.7,0.47,356,11.866666666666667
1,1,0,3.0,5.0,7.4,0.68,144,4.8
0,0,0,4.0,9.0,8.4,0.81,111,3.7
0,1,1,1.0,3.0,2.9,0.17,190,6.333333333333333
0,0,1,3.0,5.0,6.5,0.45,334,11.133333333333333
1,1,1,1.0,3.0,4.3,0.3,164,5.466666666666667
1,1,0,2.0,4.0,4.6,0.33,194,6.466666666666667
0,0,1,2.0,2.0,4.1,0.24,94,3.1333333333333333
0,1,0,2.0,6.0,6.2,0.53,255,8.5
1,1,1,1.0,2.0,2.7,0.14,268,8.933333333333334
1,1,1,4.0,6.0,7.8,0.59,214,7.133333333333334
0,1,1,2.0,4.0,6.0,0.58,391,13.033333333333333
0,0,0,2.0,5.0,5.5,0.49,321,10.7
1,0,0,4.0,9.0,8.0,0.77,235,7.833333333333333
1,0,0,3.0,6.0,6.6,0.58,230,7.666666666666667
0,1,1,2.0,5.0,6.9,0.53,130,4.333333333333333
1,1,0,3.0,6.0,7.3,0.51,130,4.333333333333333
0,0,0,3.0,7.0,8.3,0.85,179,5.966666666666667
0,0,0,3.0,6.0,6.3,0.48,326,10.866666666666667
1,1,0,2.0,3.0,4.5,0.32,205,6.833333333333333
0,1,0,1.0,4.0,5.1,0.3,265,8.833333333333334
1,1,1,2.0,3.0,5.6,0.47,345,11.5
1,0,1,1.0,2.0,4.7,0.35,284,9.466666666666667
1,0,1,3.0,5.0,7.0,0.5,87,2.9
0,0,1,0.0,1.0,2.4,0.06,391,13.033333333333333
1,1,1,1.0,2.0,3.5,0.22,118,3.933333333333333
1,1,0,4.0,7.0,7.2,0.69,195,6.5
1,1,1,1.0,4.0,5.1,0.4,172,5.733333333333333
1,1,1,3.0,6.0,7.7,0.65,233,7.766666666666667
0,0,1,1.0,4.0,6.1,0.43,98,3.2666666666666666
1,0,0,3.0,5.0,6.2,0.53,290,9.666666666666666
1,0,0,3.0,6.0,8.4,0.65,262,8.733333333333333
0,0,0,4.0,9.0,7.5,0.72,221,7.366666666666666
1,1,0,1.0,4.0,6.1,0.5,117,3.9
0,0,0,2.0,5.0,5.7,0.54,315,10.5
0,1,1,3.0,7.0,8.8,0.73,160,5.333333333333333
1,0,0,3.0,7.0,7.7,0.56,183,6.1
0,0,1,1.0,1.0,4.7,0.24,328,10.933333333333334
0,1,1,2.0,4.0,5.5,0.47,276,9.2
1,1,0,2.0,4.0,6.0,0.57,160,5.333333333333333
0,0,0,1.0,1.0,1.3,0.07,37,1.2333333333333334
0,0,1,2.0,4.0,4.0,0.33,122,4.066666666666666
1,1,1,3.0,5.0,4.6,0.34,376,12.533333333333333
0,1,1,1.0,1.0,0.0,0.01,56,1.8666666666666667
1,0,1,3.0,5.0,7.2,0.51,378,12.6
1,0,0,3.0,6.0,7.0,0.66,235,7.833333333333333
0,0,1,0.0,1.0,3.6,0.18,285,9.5
1,1,1,2.0,4.0,5.6,0.54,302,10.066666666666666
0,1,1,3.0,6.0,6.7,0.49,309,10.3
1,1,0,4.0,10.0,10.0,0.97,198,6.6
1,1,0,4.0,8.0,6.6,0.52,131,4.366666666666666
1,1,0,2.0,3.0,4.7,0.32,315,10.5
0,1,0,3.0,6.0,6.8,0.52,395,13.166666666666666
0,1,0,2.0,3.0,3.1,0.19,268,8.933333333333334
0,0,0,4.0,7.0,6.9,0.55,362,12.066666666666666
0,0,0,2.0,6.0,8.5,0.74,33,1.1
0,1,1,2.0,4.0,3.3,0.25,351,11.7
1,1,1,4.0,7.0,6.5,0.57,280,9.333333333333334
0,1,1,3.0,5.0,5.3,0.5,317,10.566666666666666
0,0,0,1.0,3.0,4.6,0.37,162,5.4
1,0,1,4.0,6.0,7.0,0.53,361,12.033333333333333
1,0,1,0.0,2.0,2.8,0.21,154,5.133333333333334
1,0,0,1.0,3.0,4.3,0.36,96,3.2
1,1,1,2.0,4.0,6.8,0.52,177,5.9
0,1,1,0.0,1.0,2.5,0.15,235,7.833333333333333
1,1,0,3.0,6.0,5.2,0.48,297,9.9
0,1,1,1.0,1.0,3.6,0.23,332,11.066666666666666
0,1,0,3.0,7.0,6.8,0.51,178,5.933333333333334
0,0,1,2.0,5.0,4.8,0.37,300,10.0
0,0,0,5.0,10.0,10.0,1.0,32,1.0666666666666667
1,0,1,2.0,6.0,7.2,0.66,44,1.4666666666666666
1,1,0,3.0,5.0,7.3,0.67,174,5.8
1,1,0,2.0,5.0,6.8,0.57,142,4.733333333333333
0,1,1,2.0,4.0,5.7,0.38,77,2.566666666666667
0,1,0,1.0,3.0,3.7,0.2,330,11.0
0,1,1,2.0,2.0,1.7,0.08,73,2.433333333333333
0,0,1,1.0,1.0,3.5,0.25,338,11.266666666666667
0,1,0,2.0,5.0,6.3,0.61,223,7.433333333333334
1,1,0,3.0,7.0,6.7,0.52,105,3.5
0,0,1,3.0,6.0,7.3,0.51,187,6.233333333333333
1,1,0,4.0,8.0,8.8,0.82,189,6.3
1,1,0,2.0,3.0,6.3,0.48,257,8.566666666666666
0,1,0,1.0,3.0,4.6,0.4,79,2.6333333333333333
0,0,1,1.0,3.0,4.2,0.23,364,12.133333333333333
1,0,0,2.0,5.0,7.2,0.56,77,2.566666666666667
0,0,0,2.0,2.0,2.5,0.11,123,4.1
1,0,1,2.0,3.0,3.8,0.2,251,8.366666666666667
1,0,0,4.0,9.0,7.8,0.73,386,12.866666666666667
0,1,0,2.0,5.0,6.7,0.53,242,8.066666666666666
0,1,0,2.0,5.0,6.9,0.52,366,12.2
0,1,1,1.0,4.0,5.2,0.3,111,3.7
0,1,1,1.0,3.0,5.4,0.35,309,10.3
1,1,1,4.0,6.0,6.2,0.58,317,10.566666666666666
1,1,0,3.0,5.0,6.1,0.59,159,5.3
0,1,1,2.0,4.0,4.2,0.31,257,8.566666666666666
0,1,1,3.0,6.0,6.1,0.47,257,8.566666666666666
1,1,1,3.0,5.0,6.4,0.46,160,5.333333333333333
0,1,1,3.0,4.0,7.2,0.5,104,3.466666666666667
0,1,0,3.0,4.0,5.0,0.26,94,3.1333333333333333
0,0,1,4.0,9.0,7.7,0.79,160,5.333333333333333
0,1,0,1.0,3.0,6.2,0.5,117,3.9
1,1,0,2.0,5.0,7.2,0.62,205,6.833333333333333
0,1,1,4.0,6.0,7.7,0.67,46,1.5333333333333334
0,0,1,2.0,5.0,4.4,0.33,344,11.466666666666667
0,1,0,0.0,1.0,0.9,0.06,126,4.2
0,1,1,2.0,6.0,7.4,0.55,112,3.7333333333333334
0,1,1,0.0,1.0,1.4,0.08,52,1.7333333333333334
0,1,1,1.0,4.0,5.2,0.33,283,9.433333333333334
0,1,0,1.0,3.0,4.8,0.4,71,2.3666666666666667
1,1,0,3.0,4.0,6.7,0.49,144,4.8
0,0,1,1.0,2.0,3.5,0.24,283,9.433333333333334
0,0,0,0.0,1.0,0.1,0.02,97,3.2333333333333334
0,1,1,0.0,1.0,4.6,0.29,176,5.866666666666666
1,0,0,3.0,7.0,8.2,0.7,233,7.766666666666667
1,1,0,5.0,10.0,9.5,0.86,271,9.033333333333333
1,0,1,3.0,5.0,7.0,0.49,294,9.8
1,0,1,2.0,4.0,5.7,0.4,381,12.7
1,1,1,2.0,3.0,6.0,0.39,214,7.133333333333334
1,1,1,3.0,4.0,7.1,0.5,121,4.033333333333333
0,1,1,2.0,6.0,6.3,0.55,226,7.533333333333333
1,1,0,2.0,5.0,8.0,0.61,324,10.8
0,1,1,3.0,6.0,5.2,0.38,374,12.466666666666667
0,1,0,3.0,5.0,4.0,0.35,277,9.233333333333333
0,1,1,1.0,3.0,6.4,0.44,180,6.0
0,1,1,0.0,1.0,3.0,0.15,324,10.8
0,1,1,2.0,5.0,6.3,0.41,199,6.633333333333334
0,1,1,3.0,5.0,6.3,0.43,79,2.6333333333333333
1,1,0,3.0,4.0,5.6,0.32,233,7.766666666666667
0,1,1,2.0,4.0,5.8,0.36,349,11.633333333333333
1,0,1,0.0,2.0,1.9,0.12,309,10.3
0,0,0,2.0,5.0,7.8,0.58,313,10.433333333333334
0,0,1,1.0,3.0,4.3,0.34,324,10.8
1,0,0,3.0,5.0,6.5,0.51,178,5.933333333333334
1,0,1,3.0,4.0,5.0,0.43,356,11.866666666666667
1,0,1,1.0,2.0,4.1,0.23,240,8.0
1,1,1,1.0,3.0,5.9,0.47,263,8.766666666666667
1,1,1,1.0,3.0,5.7,0.4,238,7.933333333333334
1,1,1,3.0,5.0,3.6,0.31,160,5.333333333333333
0,1,0,3.0,6.0,7.4,0.54,334,11.133333333333333
0,0,0,3.0,5.0,5.5,0.47,180,6.0
0,1,1,1.0,2.0,6.2,0.43,196,6.533333333333333
1,0,0,3.0,5.0,5.5,0.37,49,1.6333333333333333
1,0,1,3.0,4.0,6.2,0.47,140,4.666666666666667
0,0,0,2.0,4.0,5.2,0.46,143,4.766666666666667
1,0,1,2.0,2.0,1.2,0.04,257,8.566666666666666
1,1,1,2.0,3.0,2.9,0.23,393,13.1
0,0,1,2.0,4.0,5.7,0.35,246,8.2
0,0,0,0.0,1.0,2.4,0.06,40,1.3333333333333333
0,0,1,3.0,6.0,7.3,0.6,179,5.966666666666667
1,0,0,3.0,6.0,7.5,0.55,203,6.766666666666667
1,1,0,3.0,6.0,7.2,0.63,380,12.666666666666666
1,1,0,1.0,3.0,4.1,0.33,337,11.233333333333333
0,1,1,1.0,2.0,2.7,0.14,117,3.9
0,1,1,2.0,5.0,8.1,0.7,65,2.1666666666666665
1,1,1,3.0,6.0,5.7,0.5,95,3.1666666666666665
0,1,0,2.0,5.0,7.3,0.62,229,7.633333333333334
0,1,0,3.0,5.0,6.6,0.43,267,8.9
1,0,1,0.0,1.0,1.3,0.09,262,8.733333333333333
0,0,0,2.0,3.0,3.7,0.16,397,13.233333333333333
0,1,0,3.0,5.0,6.1,0.45,64,2.1333333333333333
0,1,1,2.0,4.0,4.1,0.33,51,1.7
1,1,0,3.0,5.0,5.4,0.42,251,8.366666666666667
0,0,1,3.0,4.0,6.5,0.44,291,9.7
0,0,0,1.0,4.0,4.9,0.4,41,1.3666666666666667
0,1,0,4.0,7.0,6.4,0.61,97,3.2333333333333334
1,1,1,2.0,3.0,4.5,0.27,227,7.566666666666666
0,1,1,2.0,4.0,4.7,0.23,119,3.966666666666667
0,1,1,3.0,6.0,6.6,0.43,392,13.066666666666666
1,1,0,4.0,9.0,9.6,0.95,350,11.666666666666666
0,1,1,2.0,3.0,4.4,0.25,142,4.733333333333333
1,1,0,5.0,10.0,9.6,1.0,129,4.3
0,0,0,3.0,6.0,6.2,0.57,102,3.4
1,0,1,2.0,4.0,6.1,0.48,52,1.7333333333333334
1,1,0,3.0,6.0,6.7,0.53,311,10.366666666666667
1,0,1,3.0,6.0,5.8,0.48,271,9.033333333333333
1,1,1,2.0,4.0,7.4,0.6,235,7.833333333333333
1,0,1,3.0,5.0,5.2,0.46,321,10.7
1,0,0,2.0,5.0,7.5,0.58,116,3.8666666666666667
0,1,1,2.0,5.0,7.3,0.53,95,3.1666666666666665
1,1,0,2.0,5.0,5.5,0.31,270,9.0
0,1,0,3.0,6.0,8.1,0.86,84,2.8
1,1,0,2.0,5.0,7.6,0.6,124,4.133333333333334
0,0,1,1.0,4.0,6.3,0.57,132,4.4
1,0,1,2.0,5.0,8.0,0.69,222,7.4
0,1,1,1.0,3.0,4.6,0.23,214,7.133333333333334
1,1,0,3.0,6.0,6.3,0.57,198,6.6
1,1,1,2.0,5.0,7.8,0.65,35,1.1666666666666667
1,1,0,2.0,5.0,4.8,0.37,279,9.3
0,0,1,2.0,5.0,4.1,0.34,298,9.933333333333334
1,1,0,3.0,6.0,8.8,0.69,281,9.366666666666667
0,1,1,3.0,5.0,5.3,0.43,296,9.866666666666667
1,0,0,2.0,6.0,5.7,0.53,364,12.133333333333333
1,1,0,3.0,7.0,6.0,0.58,197,6.566666666666666
0,0,0,3.0,4.0,3.9,0.33,156,5.2
1,1,1,0.0,2.0,4.9,0.3,277,9.233333333333333
1,0,0,2.0,5.0,5.9,0.54,40,1.3333333333333333
0,1,1,2.0,3.0,5.8,0.41,253,8.433333333333334
1,1,0,3.0,5.0,5.1,0.48,215,7.166666666666667
0,0,0,2.0,5.0,7.4,0.54,73,2.433333333333333
0,0,0,4.0,8.0,9.5,1.0,106,3.533333333333333
0,0,1,1.0,1.0,3.1,0.21,323,10.766666666666667
0,0,1,2.0,4.0,6.2,0.44,36,1.2
1,0,1,1.0,2.0,2.2,0.16,373,12.433333333333334
0,0,1,3.0,7.0,7.9,0.62,280,9.333333333333334
0,1,1,1.0,4.0,6.2,0.42,347,11.566666666666666
0,1,1,3.0,5.0,8.6,0.69,91,3.033333333333333
1,0,1,3.0,6.0,7.1,0.6,126,4.2
0,1,1,1.0,3.0,3.8,0.31,92,3.066666666666667
1,0,0,4.0,8.0,6.3,0.55,136,4.533333333333333
0,1,1,3.0,8.0,10.0,0.86,41,1.3666666666666667
0,1,0,5.0,9.0,9.5,0.82,148,4.933333333333334
1,1,1,3.0,5.0,6.4,0.43,327,10.9
1,1,0,3.0,7.0,7.1,0.7,394,13.133333333333333
1,1,1,4.0,7.0,9.5,0.83,263,8.766666666666667
0,1,1,0.0,3.0,5.2,0.31,80,2.6666666666666665
0,1,0,2.0,5.0,4.7,0.38,208,6.933333333333334
0,0,0,1.0,4.0,6.9,0.56,310,10.333333333333334
0,0,1,2.0,4.0,5.9,0.48,145,4.833333333333333
1,1,1,2.0,3.0,6.5,0.42,162,5.4
1,0,1,2.0,5.0,7.7,0.57,132,4.4
0,0,1,1.0,1.0,2.3,0.12,345,11.5
0,0,1,1.0,1.0,3.7,0.14,376,12.533333333333333
1,0,0,1.0,3.0,3.8,0.24,310,10.333333333333334
0,1,1,0.0,1.0,2.4,0.09,185,6.166666666666667
0,1,0,2.0,5.0,8.3,0.66,311,10.366666666666667
1,1,1,1.0,4.0,5.5,0.34,136,4.533333333333333
0,1,1,1.0,3.0,6.3,0.4,237,7.9
0,1,0,2.0,4.0,3.8,0.33,136,4.533333333333333
0,0,0,1.0,3.0,4.8,0.34,59,1.9666666666666666
1,0,1,1.0,2.0,4.9,0.38,219,7.3
1,1,0,2.0,5.0,7.8,0.6,177,5.9
1,1,0,2.0,5.0,6.0,0.56,340,11.333333333333334
1,1,0,4.0,6.0,6.7,0.66,235,7.833333333333333
1,1,0,4.0,8.0,9.2,0.83,119,3.966666666666667
1,1,0,3.0,5.0,5.5,0.47,356,11.866666666666667
1,0,0,3.0,8.0,8.4,0.71,113,3.7666666666666666
0,1,1,1.0,2.0,0.8,0.0,267,8.9
0,0,0,1.0,3.0,4.7,0.37,238,7.933333333333334
0,1,0,3.0,5.0,4.9,0.37,296,9.866666666666667
1,1,1,3.0,4.0,6.0,0.36,111,3.7
1,1,1,2.0,4.0,3.9,0.34,319,10.633333333333333
1,1,0,3.0,6.0,6.2,0.55,32,1.0666666666666667
1,0,1,5.0,10.0,8.1,0.83,161,5.366666666666666
0,0,0,0.0,1.0,0.6,0.0,54,1.8
1,0,0,4.0,7.0,7.2,0.55,135,4.5
1,1,0,3.0,6.0,5.1,0.33,302,10.066666666666666
1,0,0,2.0,5.0,6.0,0.55,312,10.4
0,1,0,3.0,6.0,8.8,0.71,293,9.766666666666667
1,1,0,2.0,4.0,7.3,0.58,32,1.0666666666666667
1,1,0,2.0,5.0,7.0,0.52,78,2.6
0,0,1,2.0,4.0,5.0,0.37,250,8.333333333333334
1,1,1,1.0,4.0,5.2,0.35,392,13.066666666666666
1,0,1,3.0,6.0,7.6,0.69,79,2.6333333333333333
1,1,0,2.0,6.0,6.5,0.62,74,2.466666666666667
0,1,0,3.0,7.0,8.0,0.69,337,11.233333333333333
0,0,1,2.0,4.0,4.5,0.32,265,8.833333333333334
0,1,0,3.0,6.0,7.4,0.59,224,7.466666666666667
1,0,1,2.0,3.0,3.5,0.27,214,7.133333333333334
1,1,0,2.0,5.0,6.6,0.6,107,3.566666666666667
0,1,1,1.0,2.0,6.0,0.37,135,4.5
1,1,0,3.0,7.0,6.4,0.54,179,5.966666666666667
1,0,1,2.0,4.0,4.8,0.42,251,8.366666666666667
0,0,1,1.0,1.0,0.0,0.0,202,6.733333333333333
0,1,0,4.0,8.0,8.2,0.63,337,11.233333333333333
1,1,0,4.0,8.0,6.8,0.67,161,5.366666666666666
0,0,1,1.0,3.0,5.3,0.48,250,8.333333333333334
1,0,1,2.0,3.0,4.0,0.28,281,9.366666666666667
0,1,0,2.0,4.0,3.8,0.27,277,9.233333333333333
0,1,0,3.0,6.0,7.1,0.6,247,8.233333333333333
0,1,1,4.0,7.0,9.1,0.82,349,11.633333333333333
0,0,1,4.0,8.0,8.5,0.78,152,5.066666666666666
1,1,1,2.0,4.0,5.9,0.36,341,11.366666666666667
1,0,1,1.0,3.0,3.1,0.11,282,9.4
0,1,1,4.0,8.0,6.4,0.52,122,4.066666666666666
0,1,1,0.0,2.0,4.1,0.3,93,3.1
0,1,0,3.0,5.0,5.4,0.36,376,12.533333333333333
0,1,1,3.0,5.0,5.0,0.42,206,6.866666666666666
0,1,1,2.0,4.0,6.3,0.45,174,5.8
1,1,1,3.0,7.0,7.7,0.56,165,5.5
0,1,1,3.0,5.0,6.0,0.41,139,4.633333333333334
0,1,0,0.0,1.0,2.8,0.23,242,8.066666666666666
1,1,1,3.0,4.0,6.3,0.39,83,2.7666666666666666
0,1,1,1.0,4.0,6.3,0.43,391,13.033333333333333
0,0,1,3.0,6.0,7.6,0.54,40,1.3333333333333333
0,1,1,3.0,4.0,6.4,0.44,52,1.7333333333333334
1,1,0,3.0,7.0,7.7,0.6,351,11.7
0,1,1,2.0,2.0,2.9,0.21,72,2.4
0,1,1,3.0,4.0,5.8,0.45,282,9.4
0,1,0,3.0,5.0,5.3,0.48,248,8.266666666666667
1,0,1,2.0,4.0,6.2,0.39,74,2.466666666666667
0,1,1,3.0,8.0,7.9,0.82,46,1.5333333333333334
0,0,1,1.0,4.0,5.3,0.41,330,11.0
0,1,1,2.0,2.0,4.1,0.29,160,5.333333333333333
1,1,0,1.0,4.0,4.7,0.43,159,5.3
1,1,0,3.0,6.0,8.0,0.61,35,1.1666666666666667
1,1,0,0.0,1.0,2.0,0.06,251,8.366666666666667
1,1,1,1.0,3.0,5.9,0.4,311,10.366666666666667
1,1,0,2.0,5.0,7.3,0.55,257,8.566666666666666
1,1,0,3.0,6.0,5.8,0.51,368,12.266666666666667
1,0,1,0.0,1.0,0.0,0.0,58,1.9333333333333333
0,1,0,1.0,1.0,2.3,0.07,272,9.066666666666666
1,0,1,1.0,1.0,3.7,0.16,347,11.566666666666666
0,0,1,1.0,4.0,6.9,0.5,51,1.7
0,1,1,2.0,5.0,6.8,0.51,263,8.766666666666667
0,1,1,3.0,4.0,5.8,0.35,312,10.4
0,1,0,3.0,6.0,7.6,0.59,344,11.466666666666667
1,0,0,2.0,5.0,4.8,0.33,338,11.266666666666667
0,0,0,5.0,9.0,8.2,0.74,254,8.466666666666667
1,1,0,3.0,6.0,6.1,0.4,72,2.4
1,0,1,1.0,3.0,4.8,0.32,66,2.2
0,1,1,3.0,6.0,4.1,0.35,135,4.5
0,0,1,2.0,6.0,8.2,0.72,152,5.066666666666666
1,0,1,2.0,5.0,7.6,0.56,65,2.1666666666666665
0,1,1,1.0,4.0,5.2,0.31,241,8.033333333333333
0,0,0,2.0,5.0,4.3,0.38,200,6.666666666666667
0,1,1,1.0,3.0,5.8,0.48,216,7.2
1,1,1,3.0,4.0,6.4,0.41,173,5.766666666666667
0,1,0,1.0,1.0,2.1,0.11,92,3.066666666666667
0,1,0,3.0,6.0,6.5,0.52,354,11.8
0,0,1,1.0,2.0,0.0,0.0,235,7.833333333333333
0,1,1,3.0,6.0,5.8,0.5,70,2.3333333333333335
1,1,0,3.0,6.0,5.4,0.44,49,1.6333333333333333
1,1,0,2.0,4.0,7.4,0.67,345,11.5
0,1,0,2.0,5.0,4.4,0.34,174,5.8
0,1,1,1.0,4.0,4.3,0.38,342,11.4
1,1,0,2.0,5.0,8.1,0.6,367,12.233333333333333
1,0,1,1.0,4.0,5.3,0.49,210,7.0
0,0,1,2.0,5.0,4.3,0.32,283,9.433333333333334
0,0,1,0.0,1.0,3.5,0.26,80,2.6666666666666665
1,1,1,2.0,4.0,4.8,0.3,321,10.7
0,0,0,1.0,2.0,3.6,0.29,373,12.433333333333334
1,1,1,2.0,4.0,6.2,0.45,189,6.3
0,1,0,3.0,4.0,5.5,0.45,174,5.8
0,1,1,1.0,3.0,5.6,0.39,383,12.766666666666667
1,0,0,4.0,7.0,9.5,0.8,296,9.866666666666667
1,1,1,2.0,3.0,4.8,0.42,246,8.2
0,1,1,3.0,4.0,5.5,0.38,289,9.633333333333333
1,1,1,4.0,7.0,6.5,0.62,62,2.066666666666667
0,1,1,3.0,4.0,6.5,0.49,241,8.033333333333333
1,0,1,1.0,2.0,3.4,0.19,241,8.033333333333333
1,1,1,2.0,5.0,7.0,0.56,283,9.433333333333334
0,1,0,4.0,8.0,8.3,0.71,177,5.9
1,1,0,2.0,6.0,7.9,0.7,345,11.5
0,1,0,5.0,10.0,10.0,0.95,103,3.433333333333333
1,1,0,2.0,4.0,6.4,0.63,81,2.7
0,0,1,3.0,6.0,6.7,0.56,242,8.066666666666666
1,1,1,1.0,4.0,4.6,0.42,323,10.766666666666667
0,1,0,3.0,7.0,7.1,0.61,360,12.0
0,1,0,3.0,6.0,7.8,0.64,370,12.333333333333334
1,1,0,4.0,8.0,9.5,0.84,308,10.266666666666667
1,0,1,2.0,3.0,3.5,0.28,91,3.033333333333333
1,1,1,2.0,4.0,3.0,0.24,39,1.3
0,1,0,4.0,8.0,8.3,0.88,299,9.966666666666667
1,0,1,2.0,3.0,4.3,0.23,259,8.633333333333333
0,1,1,0.0,1.0,4.3,0.28,330,11.0
1,0,0,3.0,6.0,6.6,0.51,103,3.433333333333333
0,1,1,3.0,6.0,8.6,0.75,330,11.0
1,1,1,3.0,5.0,5.5,0.47,41,1.3666666666666667
0,1,1,2.0,4.0,5.7,0.32,125,4.166666666666667
1,0,0,1.0,3.0,7.0,0.54,394,13.133333333333333
0,0,0,3.0,7.0,5.9,0.56,327,10.9
1,0,0,4.0,7.0,8.5,0.68,183,6.1
1,0,0,2.0,6.0,9.0,0.74,116,3.8666666666666667
0,1,1,0.0,1.0,1.0,0.0,50,1.6666666666666667
0,0,0,4.0,8.0,7.6,0.79,95,3.1666666666666665
0,1,1,2.0,5.0,5.5,0.37,84,2.8
0,1,0,0.0,1.0,4.8,0.31,341,11.366666666666667
0,1,1,3.0,7.0,8.3,0.82,129,4.3
1,0,0,4.0,7.0,8.6,0.66,372,12.4
1,1,1,1.0,2.0,5.9,0.37,248,8.266666666666667
0,1,1,3.0,5.0,5.3,0.46,284,9.466666666666667
1,1,1,1.0,3.0,5.4,0.41,162,5.4
0,1,0,1.0,4.0,5.1,0.39,216,7.2
1,0,1,2.0,5.0,6.7,0.61,104,3.466666666666667
0,1,0,4.0,8.0,7.5,0.59,250,8.333333333333334
0,0,0,2.0,4.0,4.1,0.2,253,8.433333333333334
1,1,0,4.0,8.0,8.7,0.73,40,1.3333333333333333
1,0,1,0.0,1.0,0.8,0.05,64,2.1333333333333333
0,1,0,3.0,7.0,7.3,0.57,78,2.6
1,1,1,2.0,5.0,6.7,0.66,385,12.833333333333334
1,1,0,4.0,7.0,7.6,0.7,70,2.3333333333333335
1,1,1,3.0,6.0,5.0,0.42,276,9.2
1,1,1,2.0,6.0,7.4,0.6,175,5.833333333333333
0,0,1,1.0,3.0,5.1,0.31,228,7.6
0,1,1,1.0,2.0,3.2,0.15,368,12.266666666666667
1,1,0,2.0,4.0,7.5,0.53,93,3.1
1,1,0,4.0,6.0,7.6,0.6,91,3.033333333333333
1,1,0,2.0,5.0,6.3,0.5,88,2.933333333333333
1,1,1,1.0,1.0,0.1,0.0,280,9.333333333333334
1,1,0,2.0,5.0,8.3,0.78,288,9.6
1,0,0,2.0,2.0,3.2,0.23,383,12.766666666666667
0,0,0,1.0,1.0,0.7,0.05,202,6.733333333333333
1,0,1,2.0,5.0,4.4,0.35,240,8.0
0,0,1,2.0,3.0,4.2,0.31,188,6.266666666666667
0,1,1,2.0,2.0,2.2,0.13,359,11.966666666666667
0,1,1,3.0,5.0,5.1,0.35,336,11.2
0,1,1,0.0,1.0,3.8,0.24,282,9.4
1,1,0,3.0,5.0,7.1,0.48,375,12.5
0,1,0,3.0,5.0,7.0,0.63,384,12.8
0,1,0,1.0,2.0,4.6,0.36,214,7.133333333333334
1,1,1,4.0,8.0,9.3,0.77,108,3.6
0,1,0,3.0,5.0,5.4,0.33,88,2.933333333333333
1,1,1,2.0,5.0,6.4,0.44,371,12.366666666666667
0,1,0,5.0,9.0,10.0,0.98,80,2.6666666666666665
1,1,0,2.0,5.0,6.1,0.58,71,2.3666666666666667
1,1,0,3.0,8.0,8.7,0.91,50,1.6666666666666667
0,1,0,1.0,3.0,4.4,0.4,147,4.9
1,1,1,4.0,9.0,7.4,0.72,343,11.433333333333334
1,1,1,1.0,3.0,3.8,0.27,366,12.2
1,0,0,4.0,9.0,8.3,0.71,219,7.3
0,0,0,3.0,4.0,3.8,0.29,304,10.133333333333333
0,1,1,4.0,7.0,7.4,0.67,70,2.3333333333333335
1,0,1,2.0,4.0,6.0,0.5,213,7.1
0,1,0,3.0,5.0,4.8,0.32,281,9.366666666666667
0,1,1,2.0,5.0,6.5,0.51,314,10.466666666666667
1,0,0,1.0,4.0,6.0,0.41,190,6.333333333333333
1,1,1,3.0,5.0,5.8,0.41,233,7.766666666666667
1,0,1,1.0,3.0,4.0,0.34,304,10.133333333333333
1,1,1,2.0,3.0,3.4,0.24,152,5.066666666666666
1,0,1,2.0,6.0,6.8,0.51,104,3.466666666666667
1,1,0,3.0,6.0,7.9,0.63,306,10.2
0,0,1,5.0,10.0,9.4,0.98,96,3.2
0,0,1,0.0,2.0,1.6,0.12,46,1.5333333333333334
0,1,1,2.0,5.0,6.9,0.46,114,3.8
0,0,0,2.0,3.0,5.9,0.39,41,1.3666666666666667
1,1,0,3.0,8.0,8.6,0.9,386,12.866666666666667
0,1,0,2.0,4.0,6.6,0.55,373,12.433333333333334
1,0,0,4.0,7.0,6.4,0.54,147,4.9
1,1,0,3.0,7.0,7.4,0.59,389,12.966666666666667
0,0,0,1.0,3.0,5.4,0.34,47,1.5666666666666667
0,1,1,2.0,4.0,3.6,0.3,361,12.033333333333333
1,1,0,3.0,5.0,6.4,0.6,192,6.4
0,1,0,1.0,2.0,6.0,0.39,82,2.7333333333333334
0,1,1,0.0,1.0,0.0,0.0,293,9.766666666666667
1,1,1,1.0,3.0,6.9,0.47,284,9.466666666666667
0,1,1,0.0,1.0,0.4,0.0,103,3.433333333333333
0,0,1,2.0,5.0,4.2,0.3,118,3.933333333333333
0,0,1,0.0,1.0,3.2,0.23,94,3.1333333333333333
0,1,1,3.0,4.0,5.6,0.42,327,10.9
0,1,0,4.0,7.0,8.9,0.84,258,8.6
0,1,1,2.0,4.0,4.3,0.38,134,4.466666666666667
0,0,1,1.0,3.0,4.0,0.24,345,11.5
0,1,0,2.0,4.0,6.2,0.46,372,12.4
0,1,1,0.0,1.0,4.0,0.2,199,6.633333333333334
1,1,0,4.0,9.0,9.5,0.8,103,3.433333333333333
1,1,0,1.0,4.0,4.0,0.31,294,9.8
0,0,1,2.0,4.0,5.9,0.49,233,7.766666666666667
0,1,1,1.0,2.0,3.5,0.19,271,9.033333333333333
0,1,1,2.0,4.0,5.8,0.39,301,10.033333333333333
1,1,1,2.0,4.0,5.4,0.41,45,1.5
